"","AAPL","GE","TWTR","BAC","RAD","PFE"
"1985-01-21",0.0218314129775623,0.0475269077276574,NA,0.033003752943938,0,0.0448099829835509
"1985-01-22",0.0298855447223401,-0.0118332948510737,NA,-0.00319390936037567,0.0277773558159533,-0.0276872964169381
"1985-01-23",-0.0165877752623997,0.0259360943980373,NA,0.00640828620604861,0.00900935650800916,0.0189838079285316
"1985-01-24",-0.0210949271722752,-0.0136081535045265,NA,-0.0382150691973716,0,-0.0126027397260274
"1985-01-25",0.0215495125705489,0.00588778573077819,NA,0.00662312988531921,0.00446409910407186,-0.0155382907880134
"1985-01-28",0.0210949271722753,-0.00390221508091371,NA,0.00328846199342303,0.0133334898338675,0.00958286358511851
"1985-01-29",-0.0123790785374651,0.0216614817375274,NA,0.00328030350667574,0.0263160942920253,0.0346175321049693
"1985-01-30",0,-0.0154505469719184,NA,-0.00653654511077906,-0.00854767501392795,-0.0242849433351323
"1985-01-31",-0.029301900888188,0,NA,-0.0131591053070151,0.03017288958799,-0.0121681415929203
"1985-02-01",-0.012912604754575,-0.0156357388316151,NA,-0.0266664890854121,-0.00418392528872258,-0.00671892497200455
"1985-02-04",0.0218314129775623,0.0179205213242566,NA,-0.00684995238147379,0,0.0225479143179257
"1985-02-05",0.00852055955913511,-0.00977422120605898,NA,-0.00689719785836906,-0.0378155541395492,0.00937155457552374
"1985-02-06",0.0169391786810138,-0.00196259524359266,NA,0,0.0262004826882929,-0.00655379574003268
"1985-02-07",-0.004133256179218,0.0177559282822441,NA,0.0243064611901287,0.021277081206329,0.00659703133589873
"1985-02-08",0,-0.00386429505029273,NA,-0.0237296767237877,-0.0124994789799677,0.00273074822501362
"1985-02-11",0.020918070889018,-0.015631239659992,NA,0,-0.0295359689880599,-0.00925925925925919
"1985-02-12",-0.0245954955687453,0.00202839756592299,NA,0.00347393714726496,-0.0391308750157883,-0.006047278724574
"1985-02-13",-0.046221814695953,0.0237131289762869,NA,0.0207604037052398,0.0226249407027315,0
"1985-02-14",-0.02643768571928,-0.0193220338983052,NA,0.0169493821073903,0.0176990774397492,-0.00608407079646012
"1985-02-15",0.0135553660397685,-0.00593386334831192,NA,0.0033349759599377,0.0347825360798699,0.00278241513633826
"1985-02-19",-0.0133740755502414,0.0059692842654302,NA,-0.00996636286162578,0.0210081928488686,0.00665926748057721
"1985-02-20",-0.0452444005565779,0,NA,-0.00671470289316811,0.00823010843060823,-0.0220507166482912
"1985-02-21",0.0189459827934746,-0.0118101163728538,NA,-0.00675469548526086,-0.0244894332727293,-0.00958286358511828
"1985-02-22",0.0279136292331827,-0.00600478050486808,NA,-0.010203665600274,0.0209206309875001,-0.0125213431986341
"1985-02-25",-0.0135553660397684,0,NA,-0.0171823381930123,-0.0163937383482874,-0.00691642651296831
"1985-02-26",-0.0183828548027484,0.0320821114369503,NA,0,0.0500002500896155,0.0098665118978527
"1985-02-27",-0.0607240532146665,-0.00778541796897203,NA,0,0.0119045804338824,0.0229885057471264
"1985-02-28",-0.0149533632729606,0.00475372279495989,NA,0,-0.035293899806613,0.0219101123595506
"1985-03-01",0.00506012024048097,0.00786638545288709,NA,0.00349542883966292,0.0650401981327298,0.0406816932380427
"1985-03-04",0.0151039330043368,-0.00780498840563315,NA,-0.0278743801284711,0,-0.00898045430533534
"1985-03-05",0.0247495580436063,0.00592829048623389,NA,-0.00358313092892171,-0.00763357612774773,-0.00586353944562912
"1985-03-06",-0.048303622771708,-0.00980336601122,NA,0.0143869382123403,-0.0269228815867842,-0.00911528150134044
"1985-03-07",-0.101560926485398,-0.00984319560489866,NA,0,-0.0355729024817428,0.00270562770562766
"1985-03-08",-0.0282463711259318,-0.00398797826840847,NA,0,-0.00819670518100246,-0.0118726389638425
"1985-03-11",0.0348924390103236,0.00197295885800508,NA,-0.00354501402703389,0.0330577856468943,-0.0218459858001092
"1985-03-12",0.0337160053499777,0,NA,-0.00356046968624069,0.0159996491543692,0.0128419877163597
"1985-03-13",-0.054342552159146,-0.00996119766027692,NA,0,0,0.00275633958103638
"1985-03-14",0,-0.00198888563907573,NA,0,-0.00787368827000046,0
"1985-03-15",0.040248560515364,-0.0101400855752887,NA,-0.0142842057496425,-0.0555554496975424,-0.006047278724574
"1985-03-18",0.0110155093988054,-0.00609900521080053,NA,0.0144912010469567,0.0420167219525645,0.00331858407079655
"1985-03-19",-0.0382155247181266,0.032826928805481,NA,-0.00357033794061989,0.0241931788479102,0.0374862183020948
"1985-03-20",0.0113284112044187,-0.0079026303645594,NA,0.0035831309289216,-0.0157476916135612,-0.00903294367693952
"1985-03-21",0.0168858671422201,-0.00604686318972036,NA,-0.00357033794061989,-0.00400047248918889,0.0241286863270778
"1985-03-22",-0.0166054693922287,-0.00198888563907573,NA,0.0286736400714906,0,0
"1985-03-25",-0.0280873829692376,-0.0141843971631205,NA,-0.00348325337535882,0.01606455519473,-0.0120418848167539
"1985-03-26",0.0404816513761468,-0.0204530590403711,NA,0.0244735900932114,-0.00790544090578527,0.0148383677795443
"1985-03-27",-0.0277747161908959,0.00418816388467369,NA,0.0102385075888778,-0.0119516958271891,0.0266318537859007
"1985-03-28",0,-0.014627659574468,NA,0,0,-0.0142421159715157
"1985-03-29",0.0113932660696066,0,NA,-0.00675469548526086,-0.0161290010294008,0
"1985-04-01",-0.0225858880233145,0.0126978284873021,NA,-0.00340303391889796,0.00819670518100257,0.00567595459236325
"1985-04-02",-0.0288990825688074,0.00629959416076087,NA,0,-0.0609756533965494,-0.00872242175474602
"1985-04-03",0,0.00204659001986385,NA,-0.00341192674312363,-0.0216448071794367,0.00621118012422373
"1985-04-04",-0.00596362777515358,-0.00204241004385175,NA,0,-0.00442530052347945,0.00257201646090532
"1985-04-08",-0.0598752598752598,-0.0124601215915247,NA,-0.00684995238147379,0.0133334898338675,0.00307850179579283
"1985-04-09",0,-0.00213336584176527,NA,0,0.0132159626308233,-0.011764705882353
"1985-04-10",0.0700701333164844,-0.00421477002015758,NA,0.0172416168596945,0.0347824159028294,-0.00879917184265
"1985-04-11",0.0178908833254607,0.00637958532695371,NA,-0.0033887928745957,0.00420182555611159,0.00313315926892943
"1985-04-12",-0.0234352340623006,0.00207241253200041,NA,0.0034003158406879,-0.0125523988977145,-0.0114523685580427
"1985-04-15",0.0239976239976241,-0.00419708029197075,NA,0.0101717963581989,0,0.0205371248025277
"1985-04-16",0.0116596090260457,-0.00207684319833845,NA,-0.0100693727491399,0.0211864950400651,0.0175438596491226
"1985-04-17",0.0462729357798164,0,NA,0.0135605892327946,-0.00829870991610049,0.017241379310345
"1985-04-18",0.0110155093988054,-0.00422354165391436,NA,0.00334345367272104,-0.0209205537030777,0.00299102691924213
"1985-04-19",-0.0163703382480486,-0.00215146299483648,NA,0.0366660895275894,-0.0128202727223509,0.00546719681908558
"1985-04-22",-0.0389066460928027,0.00425060062834959,NA,0.0289403360912688,-0.00432915215395246,-0.00296589223924859
"1985-04-23",0.0231077981651377,0.0317139001349527,NA,-0.0125011549708698,0.00869525755110367,0.00297471492315315
"1985-04-24",-0.00560443871546279,-0.00612402639871568,NA,-0.00316358863738098,-0.0129307961484079,0.00543746910528897
"1985-04-25",0,-0.00203397942091421,NA,0.00952342295261643,-0.0043669626454379,-0.0108161258603736
"1985-04-26",-0.0056923857295833,-0.00623426447668141,NA,0,0.00438611665302013,-0.00844930417495038
"1985-04-29",-0.0342931640403583,-0.0166485703944986,NA,-0.00314369000351811,-0.0393016199966598,0.00551378446115303
"1985-04-30",0.00592827375711691,0,NA,0.00315360395675213,-0.0181817259927479,0.00299102691924213
"1985-05-01",-0.0176800093359786,-0.0147834621518833,NA,-0.0125797858973715,-0.0138886327234793,-0.0228628230616302
"1985-05-02",-0.0778140778140778,0,NA,0.0191100795553452,0.0234742381150284,0.0147507629704984
"1985-05-03",0.0389694041867954,0.00647531286968439,NA,0,0.0183485232585678,0.0170426065162907
"1985-05-06",-0.0125232486050836,0,NA,-0.0125011549708698,-0.00900931941630001,-0.00837851158206016
"1985-05-07",0.0126820693119034,0.0149087534797403,NA,0,-0.00909050082502638,0.0139165009940359
"1985-05-08",-0.00626162430254162,-0.00633914421553095,NA,-0.00632970612259343,0.0275231503817217,0.00833333333333308
"1985-05-09",0.00630107929377988,0.00423260949576743,NA,-0.0191075345986859,0.03125,0.00534759358288772
"1985-05-10",0.0124612523248604,0.0189970069024494,NA,0.0129882260148511,0.0303026853781514,0.0246615087040618
"1985-05-13",-0.0123078807176535,-0.00623426447668141,NA,0.0288449717236292,-0.0168066326641636,0.0028315243039172
"1985-05-14",-0.0125232486050836,-0.0208107129931233,NA,0.00934542213724865,-0.0170939239650331,0.00235294117647045
"1985-05-15",0.0126820693119034,0.00850120125669918,NA,0.00925889386555134,-0.0478263415032957,0.0107981220657276
"1985-05-16",0.068753874767514,-0.00629161321849603,NA,0.0091763969873071,0.0502285912622327,0
"1985-05-17",0.0175184175416208,0.0127243668551758,NA,0.0181810696997506,-0.0086959504003109,0.0181142591732466
"1985-05-20",-0.0172168063394333,0.0292564491654022,NA,0.0119034878051683,0.0307017681805777,0.031021897810219
"1985-05-21",-0.0292940425778758,-0.00406911599929227,NA,0.0029426281523961,-0.0127660598843894,0.00265486725663711
"1985-05-22",-0.00597585753555629,0.00207247749881567,NA,-0.00879729660059703,-0.00430980746504395,0.0176522506619594
"1985-05-23",-0.0424431886497534,-0.0142409738226084,NA,-0.01183541071665,-0.00432915215395246,-0.0173460537727668
"1985-05-24",-0.0823078854846812,0,NA,-0.0179633555203583,0.0304347871272774,-0.0123565754633715
"1985-05-28",-0.0689607990695765,0.00203812492506916,NA,0,0.00421921778055689,-0.0102770330652369
"1985-05-29",0.0148431185245059,-0.00203397942091421,NA,-0.0213422210527854,0.0126051418881934,0
"1985-05-30",0.0291796394178552,-0.00209806977580629,NA,0.0249219555183797,-0.0124482301805112,0.00496613995485329
"1985-05-31",-0.0141409877585479,0.0133958070523219,NA,0.00911817927885261,0.00420182555611159,0.0233602875112309
"1985-06-03",-0.0791407978305858,0.00616478956727917,NA,-0.00301112745180632,0.0125520655183751,-0.00790166812993864
"1985-06-04",0.0781153130812151,0.0184399670083657,NA,0.0271892382571075,-0.0289256320794196,-0.00752212389380513
"1985-06-05",-0.0217797584818862,0.00804072424365132,NA,-0.00588055562084289,0.00425546631278473,-0.0352206865804726
"1985-06-06",0.00742155926225285,-0.00395960059680933,NA,-0.00591770535832503,-0.00423743405491128,0.0184842883548981
"1985-06-07",-0.036761487964989,-0.012041251368324,NA,0.0119034878051683,0,-0.00272232304900177
"1985-06-10",-0.0152203543843709,-0.0081059015628645,NA,0.0088255341152137,-0.00425512725881994,0.0154686078252959
"1985-06-11",0,0,NA,0.00874599568990608,-0.0128202727223509,-0.0152329749103943
"1985-06-12",-0.0232987312572087,-0.00817214415897471,NA,-0.00867016645149066,-0.0303030303030304,-0.0181983621474066
"1985-06-13",-0.0555817981420249,-0.0185536455245999,NA,0.00291455530316265,-0.0401788763175268,0.0050973123262279
"1985-06-14",-0.00833611203734574,0.00205351210968185,NA,0.0116289874464546,-0.027906826782964,0.00553250345781486
"1985-06-17",0.00840618695359785,0,NA,-0.00287497531470871,-0.0334928284387487,0.0105456212746444
"1985-06-18",0.0252584194731578,0.00843830992706884,NA,-0.0144094143656588,-0.00495066493374341,0.00771324863883849
"1985-06-19",0.0245548418570616,-0.00418385033769653,NA,-0.0233916625581521,0.00995019550760645,0
"1985-06-20",0.0080152368859614,0.00210071424284264,NA,0.00598858269412039,0.0197043290884364,-0.00270148581719942
"1985-06-21",0.0238545111006141,0.0062290368950646,NA,0.0357152200539879,0.0193239560009806,0.015349887133183
"1985-06-24",0.0697424067666284,-0.00208333333333333,NA,-0.00862262963796423,-0.0142181204378873,0.0075589150733657
"1985-06-25",0.0144479585968948,0.00417536534446761,NA,0.00869762604608915,0,0
"1985-06-26",0.0357117551193935,0.00825660825660823,NA,0.00574535801709364,0.0288467652780025,0.00264783759929399
"1985-06-27",0.0138195252103714,0.0205019441498764,NA,0.00285855191057216,0.0093449940669954,0.0101232394366197
"1985-06-28",-0.0203792428638909,-0.00600392564369012,NA,-0.00854665828848278,-0.00462942128176325,-0.0174291938997821
"1985-07-01",0.00688847558035399,0.00400743408061333,NA,-0.0114953086465112,-0.0232558742827156,-0.01019955654102
"1985-07-02",-0.0482315112540193,-0.00202464279516401,NA,0.00290608535667491,-0.0238095870457757,-0.0152329749103943
"1985-07-03",0.0144479585968948,-0.00197078599582656,NA,0.00289998077488773,-0.0146338752193079,0.00272975432211098
"1985-07-05",0.0071565223552752,-0.0020327564177024,NA,0.00578088082793848,0.0148512059135024,0.00499092558983683
"1985-07-08",0,-0.010126287609847,NA,0,-0.0195120927401583,-0.00767494356659149
"1985-07-09",0,-0.00617320242224706,NA,0.0143679876550582,-0.00995019550760612,0.0127388535031849
"1985-07-10",0.0213170113972141,0.00621154756270714,NA,-0.00283425280538951,0,0.0539083557951483
"1985-07-11",0,-0.00617320242224706,NA,-0.0113624238626794,0.0452260863890119,0.0144927536231885
"1985-07-12",-0.00695736033615768,0,NA,0,0.00480785805728989,-0.00462184873949589
"1985-07-15",-0.00700610432852389,0.00414103170847135,NA,0.00574535801709364,0.00961545426368882,0.00928661882650905
"1985-07-16",-0.0141110723017813,0.0307529162248146,NA,0.00857337254328927,0,0.00501882057716441
"1985-07-17",0.0071565223552752,0.00594421582075899,NA,0,0.00476156132388783,0
"1985-07-18",-0.0212466582242858,-0.0138068181818182,NA,0,0.0331756048045382,-0.0141489804411153
"1985-07-19",0.00725991949396199,0.00599181886270661,NA,0.00283198902519355,0.0137608405130552,0
"1985-07-22",-0.0288303717976165,0,NA,-0.00565024041174744,0.0135751265962902,-0.0071760236386661
"1985-07-23",-0.022191197001984,0.0119695321001088,NA,-0.0142047324892676,-0.0312495243098465,-0.00510204081632648
"1985-07-24",-0.0151799804614112,0.00192416525183914,NA,-0.0432282430969763,0.00460796150506759,-0.0145299145299146
"1985-07-25",0.0231209462037389,-0.00192046995029371,NA,-0.00903578933179938,0,-0.0121422376409366
"1985-07-26",0,0.0058856819468025,NA,-0.0151977751059619,-0.0183483935925575,-0.000438981562774443
"1985-07-29",-0.0375894988066825,-0.00585124338922016,NA,-0.0123443696848917,0,-0.0478700043917436
"1985-07-30",0.0155765654060755,0.00192416525183914,NA,-0.00625057748543478,-0.0467289304062829,0.0106088560885609
"1985-07-31",-0.0230446394505914,0.00790781744238567,NA,0.0377368447504649,0.034313188158714,0.0104974897307166
"1985-08-01",0,0.00386684599865506,NA,0.00605874219349722,-0.00473899630238028,0.023486901535682
"1985-08-02",-0.00788877606810912,-0.00385195109696868,NA,-0.00602225490361263,-0.00952387785179187,-0.00264783759929388
"1985-08-05",-0.0237757833412061,-0.00196144362250616,NA,0,0,0.00530973451327443
"1985-08-06",-0.00814516129032261,-0.0156100847885898,NA,-0.0181834912593806,-0.0192305272945545,-0.0378521126760564
"1985-08-07",-0.0246361492804292,-0.00798585363071136,NA,-0.0154323119117618,0.0098032127483747,0.00777676120768533
"1985-08-08",0.0168389463154386,-0.00598010465183141,NA,0,0.00970919754288735,0.0104403086699956
"1985-08-09",0.00828004590916542,-0.00804072424365132,NA,-0.0156742010716675,-0.00480810836466761,0.00494159928122184
"1985-08-12",-0.0164240995202861,-0.00606484721250289,NA,-0.00636748156178901,-0.00483095488644314,0.00759946356727759
"1985-08-13",0.0166983549640405,-0.00205350856606434,NA,-0.00641084747151865,0.00485440630429967,0
"1985-08-14",-0.0409789413773477,-0.00817214415897471,NA,-0.00967702852841634,0.0144932477340176,-0.00488021295474694
"1985-08-15",-0.00856295040271304,-0.00414937759336098,NA,-0.00325632849612811,0,-0.0129291127953636
"1985-08-16",0.00863690781597404,-0.00208333333333333,NA,0,-0.00952387785179187,-0.0049683830171634
"1985-08-19",0.0256040695209834,0,NA,0,-0.0096158354965119,0
"1985-08-20",0.0166983549640405,0.0145541306292873,NA,0,0.0145632189128995,0.0181570585565138
"1985-08-21",0,0.0081721441589746,NA,0.0163374455505532,-0.0191381423913914,0.0151582701738742
"1985-08-22",-0.0246361492804292,-0.016211803125729,NA,-0.00321445089675731,-0.063415075677781,-0.0223978919631093
"1985-08-23",-0.00833611203734574,-0.0103141671606403,NA,0.0032248169123732,0.0364586043660953,-0.0157232704402517
"1985-08-26",0.0253866845998656,0.0062290368950646,NA,0,-0.0251262068297728,-0.0127795527156549
"1985-08-27",0.00828004590916542,0.00619047619047608,NA,-0.00964592219538529,0,0.0184928340268147
"1985-08-28",0,0.0123639375295788,NA,-0.00973987224525585,0.010309767158591,0.00499319110304119
"1985-08-29",-0.0246361492804292,0.00613568632034123,NA,0.00655798696262755,0.0102037513684701,0
"1985-08-30",0.00841947315771918,-0.0141712161691254,NA,-0.0162868484414656,-0.0050501429939378,-0.00271002710027102
"1985-09-03",-0.0166156898404562,-0.00612701779191704,NA,0,0.00507577639051515,-0.00498188405797084
"1985-09-04",0.00840618695359785,-0.00622406639004158,NA,-0.0132436136939759,0,-0.013199817933546
"1985-09-05",0,0,NA,0.00335466985597188,-0.0101006864750282,0.0133763837638379
"1985-09-06",0.00841947315771918,0.0145541306292873,NA,0.00668957997028041,-0.00510207797104711,0.0131998179335457
"1985-09-09",0.0166983549640405,0,NA,-0.00332389086381335,-0.0153847279949348,-0.00269541778975735
"1985-09-10",0.00821204976014323,-0.0122876124404727,NA,0.00666728820105744,-0.0416665634160908,-0.0180180180180181
"1985-09-11",0.00806451612903225,-0.0103571428571428,NA,-0.0298027614456046,0,-0.0160550458715596
"1985-09-12",0.0403999999999998,-0.00210513653314071,NA,-0.00682385348624726,-0.0434785794043889,-0.0186480186480187
"1985-09-13",-0.0232987312572087,0.00632873244530141,NA,-0.0103115997945918,0.0284093085033288,-0.0080760095011877
"1985-09-16",-0.0317272870414108,-0.00419262098706286,NA,-0.00694232487416691,-0.02209961210458,0.00287356321839072
"1985-09-17",0,-0.0125105256826658,NA,-0.0104890806267742,0.00564976054262067,-0.0191021967526266
"1985-09-18",0.0655337832344094,0.00846631745645032,NA,-0.010603091415308,0.0168540602234288,-0.0058422590068159
"1985-09-19",0.0461655856543304,-0.00634172857401682,NA,0.0214305896052078,-0.0165747090784352,0.0112634671890304
"1985-09-20",-0.0146608315098468,-0.00419401896425964,NA,-0.00699365178711131,0,0.00581113801452782
"1985-09-23",0.00740247242579017,0.00634804370383923,NA,0.0140830010720525,0.0112360401489526,0.0438131921039961
"1985-09-24",-0.022191197001984,-0.0161945775459454,NA,0,0,-0.0129151291512914
"1985-09-25",-0.0378748027354023,-0.00863131935881611,NA,-0.0104162620214318,-0.0222223886468634,-0.00280373831775693
"1985-09-26",0,0,NA,-0.0140336021354629,0.00568186170066576,0.00796626054358018
"1985-09-30",-0.00788877606810912,0.00435323383084585,NA,0,0.0169492816278622,0.0106927010692701
"1985-10-01",0,0.0130650154798762,NA,0.0213514428149324,0.03333314243448,0.0344986200551978
"1985-10-02",-0.0079515037002047,-0.00433958804474066,NA,-0.0174218356271945,-0.0215046887230199,-0.033348154735438
"1985-10-03",-0.00801523688596129,-0.00429711479435235,NA,0.00709286179829416,-0.01098952328918,-0.00275988960441598
"1985-10-04",-0.03224,-0.0151048088779284,NA,-0.00704290742924041,-0.0222223886468634,-0.0106088560885607
"1985-10-07",0,-0.00225352112676069,NA,0.00354784777126027,0,-0.0214452214452214
"1985-10-08",0.00834917748202035,0.0132379697597091,NA,0.00353248132105199,0,0
"1985-10-09",-0.00828004590916542,0.00433436532507714,NA,0.0176058616798869,0,-0.00809909480705107
"1985-10-10",0.0583615772505579,0,NA,0.0103802018526198,0.0457144092931847,-0.0134486071085496
"1985-10-11",0.007888776068109,0.0130086313193589,NA,0.0273970728289783,-0.0273224750030483,0.0248296007789679
"1985-10-14",0.0390576565406076,0.0213620595216357,NA,0.0166668886432348,0.0112359849182837,-0.0080760095011877
"1985-10-15",0.0225238663484486,-0.00834227148134892,NA,0.0163936573812069,0.0222222806265973,-0.00287356321839072
"1985-10-16",0.0588621444201314,0.0421824299963944,NA,0.00645221161604304,0.0271739829092938,0.0139289145052834
"1985-10-17",0.0138458359165117,-0.0222555350553504,NA,-0.00641084747151865,0.0264546754990758,-0.0217906205589768
"1985-10-18",-0.0273814376953391,-0.00831465974761192,NA,0.0032248169123732,-0.0309275166175911,-0.011138014527845
"1985-10-21",-0.0281522878099895,-0.00416245465897591,NA,-0.00964592219538529,0.00531916232105556,0.0171400587659156
"1985-10-22",0.043487636572743,0.00417985310801927,NA,0.00649411300742564,0.0105820370692522,-0.00866634569090019
"1985-10-23",0,-0.00624368198846392,NA,0.00645221161604304,0.00523561506196013,0.00874210781932971
"1985-10-24",0.0208031962526694,0,NA,0.00640828620604861,-0.00520834616632382,-0.00577756379393346
"1985-10-25",-0.0203792428638909,-0.0105313547151749,NA,-0.00955376729934287,-0.0157068451858803,-0.00290556900726391
"1985-10-28",0,-0.00423318819545215,NA,-0.00642890179351463,-0.0159574869631663,0.00291403593977657
"1985-10-29",-0.00695736033615768,0.00425118425847182,NA,0,0.00540541922791538,0
"1985-10-30",0.062916204217536,-0.0105829704886308,NA,0.0032352500012931,-0.0215050071385212,0.02227602905569
"1985-10-31",-0.0197089342817987,-0.0107572886742864,NA,0.00967702852841623,0,-0.0056845097110374
"1985-11-01",0,0.0412109978375037,NA,0.012780743611543,0,0.032872796569795
"1985-11-04",0.00672391984554954,0,NA,0.00630720791350403,-0.00549495061519278,-0.00230627306273057
"1985-11-05",-0.00667901071286869,0.0166745786850226,NA,-0.00626767637546943,0.0607736395051961,0.0235783633841886
"1985-11-06",0.0335530257639305,0.00408568260082887,NA,-0.00946585360320051,0.0208333846652951,-0.0049683830171634
"1985-11-07",0.019452495974235,-0.0122071731674707,NA,0.00637002651844831,-0.0204082125234627,0
"1985-11-08",0.0446073166108547,0.012358029776967,NA,0,0.0208333846652951,0.0154334997730365
"1985-11-11",-0.0243754914413598,0.0245306051270127,NA,0.00632970612259354,0,0.0156459544032188
"1985-11-12",-0.00626162430254162,0.00595744680851062,NA,0.0125797858973715,0.0204082125234626,0.0123239436619718
"1985-11-13",-0.0251419302514193,0.00394811054709532,NA,0.00620926873576089,-0.0150000354806484,-0.00217391304347814
"1985-11-14",0.032253935748112,0.00988764044943813,NA,0.00925889386555134,0,0
"1985-11-15",-0.00626162430254162,0,NA,0.00611678339793054,-0.0101523086436306,-0.000435729847494626
"1985-11-18",0,0.0234201157098355,NA,0.0121591916542185,-0.0153846527081137,0.0126416739319966
"1985-11-19",-0.0314430095451994,-0.00380496820133724,NA,-0.0150152023824666,0.0104162816769535,-0.00258286698235033
"1985-11-20",-0.0130112721417069,-0.00190975064113064,NA,0.018291940144328,0.0103097141022437,0.00517911091929202
"1985-11-21",0,0.0211021211458562,NA,0.00299548762806179,0.0102041062617313,0.0223271790468011
"1985-11-22",0,-0.00942285041224966,NA,0.00298415606349023,-0.0050505171175218,-0.0193196136077278
"1985-11-25",0.00659139855119761,-0.013241811696033,NA,0.00595293306220501,0,0
"1985-11-26",0.0130964730290457,0,NA,-0.00591770535832503,-0.0050761543218153,0.0222698072805139
"1985-11-27",0.032253935748112,0.015336583228351,NA,0,-0.0204082125234627,0.0314201927105155
"1985-11-29",0.00619962802231888,-0.00566434698171225,NA,-0.00892821043368641,-0.0156250384989713,0.00243704305442716
"1985-12-02",0.00622304374614902,0.246527777777778,NA,-0.00900864148054648,0.0105820370692522,-0.0235008103727716
"1985-12-03",-0.00618455697752718,0,NA,-0.0121223275062537,0.0209424602478403,0.00248962655601681
"1985-12-04",0.0186691312384473,0.0213266016713092,NA,0.0122710815759737,0.0205128702774851,0.0335264900662251
"1985-12-05",-0.0183269823988386,-0.00187505326855886,NA,-0.00606116375312693,-0.00502513757418543,-0.0188225871045254
"1985-12-06",-0.018607516943931,-0.0057211168986423,NA,0.00609812549031075,-0.0252525855876089,-0.0212244897959184
"1985-12-09",-0.0189603214465093,0.019108553761594,NA,0.0181810696997506,0.00518095132267038,0.0120934111759801
"1985-12-10",0.00639959042621263,0.0150002106771161,NA,0.0238093539295781,0,0.00741656365883814
"1985-12-11",0.0128449701131883,0.00373614512848186,NA,0,0.0154643679422231,0.0114519427402862
"1985-12-12",0.0126820693119034,0.00368088010256851,NA,0.0232556518830318,0,0.014152850788516
"1985-12-13",0,0.0421954837646281,NA,0.0227271179399164,0.0101523086436306,0.0275119617224882
"1985-12-16",0.0437073775573467,0.0334493120354264,NA,0.00277914663328138,0.0301508254451128,-0.0244470314318974
"1985-12-17",-0.0119394119394119,-0.0204682837248451,NA,0.0221604869950194,0.0048776754234312,-0.0254574383452666
"1985-12-18",0.0787543585427439,-0.0121470140217944,NA,0.00270919371709599,-0.0145627630668915,-0.0118367346938776
"1985-12-19",0.01125724476148,0.00173968053139339,NA,0,0.0147779711594966,0.0144568360181743
"1985-12-20",-0.00556596495095341,0.00177612882854428,NA,0.0108118148125751,0,-0.00244299674267101
"1985-12-23",-0.0223330562482681,-0.0210787597021395,NA,-0.00802319568905474,-0.019417145004901,-0.0542857142857143
"1985-12-24",-0.00572497449268794,0.00897528777267964,NA,-0.0215610548331441,0.0198016362472482,0
"1985-12-26",0,0.00710040288802904,NA,-0.00275617332191536,0,0.00258955545964601
"1985-12-27",0.0287326834273984,0.0123579039093753,NA,-0.0165739148478701,0,0.00990099009900991
"1985-12-30",-0.00559711831532261,0.00696427872764982,NA,-0.0056184945666935,0,-0.00724637681159424
"1985-12-31",-0.0112015158270176,0.00691611298908201,NA,0.0225987042596898,0.00485438193800958,0.00515242593387732
"1986-01-02",0.0113284112044187,-0.0120393594443372,NA,-0.0165739148478701,-0.0144920304688017,-0.012387868432294
"1986-01-03",0.0056286223807398,-0.00171854860758514,NA,0.00280812493125593,0.0294114350447392,0.00735294117647056
"1986-01-06",-0.00559711831532261,-0.00176063226260803,NA,0.00840302276023852,-0.0238095774461745,0.00257621296693866
"1986-01-07",0.0337160053499777,0.0226934232186251,NA,-0.00277692686759989,0.0048776754234312,0.0295503211991435
"1986-01-08",-0.00544503746832714,-0.0341087648028208,NA,-0.0194992954877828,-0.019417145004901,-0.00956738768718801
"1986-01-09",-0.0108954900260191,-0.012379478633496,NA,0.0142047324892676,-0.024752533216756,-0.0289794204115917
"1986-01-10",0.00548035293472893,-0.00180788236712059,NA,-0.0140057840732052,0.00507615432181541,-0.0203287197231833
"1986-01-13",0.011009974382733,0.00539322224905403,NA,0.0028423086265883,0.0292024459746387,0.01280353200883
"1986-01-14",0.0108900749366543,-0.0106885508406726,NA,0,0.00502522284240037,-0.00741063644289452
"1986-01-15",0.0268785664764546,-0.0162262776676243,NA,-0.0113324836611665,0,-0.0101010101010101
"1986-01-16",0.0261750194754609,0.0256663376110562,NA,-0.00859564081486852,0,0.0204081632653061
"1986-01-17",-0.0203957690166505,-0.00537375681745267,NA,0,0.00500009624453823,0.00521739130434784
"1986-01-20",-0.00521802025211826,-0.0107652608660592,NA,-0.0317913801824108,-0.00995043933472717,-0.0177335640138407
"1986-01-21",0.00524539080758246,-0.0127165274098227,NA,-0.011941395086996,-0.0100504456848007,-0.0277410832232498
"1986-01-22",-0.0260384376937384,-0.0146967757916031,NA,-0.0120857153893696,0.0101524826603445,-0.0104166666666666
"1986-01-23",-0.0160725652450669,0.00930154606779232,NA,0.00611678339793054,0,0.0022883295194509
"1986-01-24",-0.0162812011429188,0.0166466021835694,NA,0.00304101237536591,0.00502522284240037,-0.00776255707762563
"1986-01-27",-0.0221406258563051,0.0109024091465904,NA,-0.00606116375312693,0.00500009624453823,0.278416935112747
"1986-01-28",0.00566048310261724,0.00900755341923487,NA,0,0.00995005627192547,0.044996400287977
"1986-01-29",0.0618033883192153,-0.00356285028022418,NA,0.0213422210527854,0.00492658295255888,-0.00516706854977622
